annual_loaded_usd,assignments,authorized,delivery_role,fact_state,home_group,home_unit,occupied,paid_fte,person_id,position_id
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-123,SYN-FOUNDRY-FIELD-123
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-124,SYN-FOUNDRY-FIELD-124
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-125,SYN-FOUNDRY-FIELD-125
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-126,SYN-FOUNDRY-FIELD-126
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-127,SYN-FOUNDRY-FIELD-127
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-128,SYN-FOUNDRY-FIELD-128
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-129,SYN-FOUNDRY-FIELD-129
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-130,SYN-FOUNDRY-FIELD-130
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-131,SYN-FOUNDRY-FIELD-131
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-132,SYN-FOUNDRY-FIELD-132
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-133,SYN-FOUNDRY-FIELD-133
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-134,SYN-FOUNDRY-FIELD-134
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-135,SYN-FOUNDRY-FIELD-135
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-136,SYN-FOUNDRY-FIELD-136
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-137,SYN-FOUNDRY-FIELD-137
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-138,SYN-FOUNDRY-FIELD-138
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-139,SYN-FOUNDRY-FIELD-139
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-140,SYN-FOUNDRY-FIELD-140
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-141,SYN-FOUNDRY-FIELD-141
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-142,SYN-FOUNDRY-FIELD-142
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-143,SYN-FOUNDRY-FIELD-143
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-144,SYN-FOUNDRY-FIELD-144
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-145,SYN-FOUNDRY-FIELD-145
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-146,SYN-FOUNDRY-FIELD-146
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-147,SYN-FOUNDRY-FIELD-147
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-148,SYN-FOUNDRY-FIELD-148
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-149,SYN-FOUNDRY-FIELD-149
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-150,SYN-FOUNDRY-FIELD-150
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-151,SYN-FOUNDRY-FIELD-151
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-152,SYN-FOUNDRY-FIELD-152
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-153,SYN-FOUNDRY-FIELD-153
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-154,SYN-FOUNDRY-FIELD-154
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-155,SYN-FOUNDRY-FIELD-155
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-156,SYN-FOUNDRY-FIELD-156
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-157,SYN-FOUNDRY-FIELD-157
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-158,SYN-FOUNDRY-FIELD-158
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-159,SYN-FOUNDRY-FIELD-159
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,True,1,SYN-PERSON-FOUNDRY-FIELD-160,SYN-FOUNDRY-FIELD-160
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-161
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-162
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-163
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-164
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-165
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-166
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-167
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-168
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-169
145000,"{""foundry-field"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,foundry-field,foundry-field,False,0,,SYN-FOUNDRY-FIELD-170
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-001,SYN-ATLAS-MERIDIAN-001
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-002,SYN-ATLAS-MERIDIAN-002
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-003,SYN-ATLAS-MERIDIAN-003
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-004,SYN-ATLAS-MERIDIAN-004
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-005,SYN-ATLAS-MERIDIAN-005
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-006,SYN-ATLAS-MERIDIAN-006
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-007,SYN-ATLAS-MERIDIAN-007
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-008,SYN-ATLAS-MERIDIAN-008
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-009,SYN-ATLAS-MERIDIAN-009
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-010,SYN-ATLAS-MERIDIAN-010
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-011,SYN-ATLAS-MERIDIAN-011
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-012,SYN-ATLAS-MERIDIAN-012
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-013,SYN-ATLAS-MERIDIAN-013
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-014,SYN-ATLAS-MERIDIAN-014
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-015,SYN-ATLAS-MERIDIAN-015
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-016,SYN-ATLAS-MERIDIAN-016
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-017,SYN-ATLAS-MERIDIAN-017
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-018,SYN-ATLAS-MERIDIAN-018
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-019,SYN-ATLAS-MERIDIAN-019
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-020,SYN-ATLAS-MERIDIAN-020
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-021,SYN-ATLAS-MERIDIAN-021
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-022,SYN-ATLAS-MERIDIAN-022
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-023,SYN-ATLAS-MERIDIAN-023
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-024,SYN-ATLAS-MERIDIAN-024
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-025,SYN-ATLAS-MERIDIAN-025
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-026,SYN-ATLAS-MERIDIAN-026
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-027,SYN-ATLAS-MERIDIAN-027
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-028,SYN-ATLAS-MERIDIAN-028
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-029,SYN-ATLAS-MERIDIAN-029
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-030,SYN-ATLAS-MERIDIAN-030
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-031,SYN-ATLAS-MERIDIAN-031
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-032,SYN-ATLAS-MERIDIAN-032
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-033,SYN-ATLAS-MERIDIAN-033
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-034,SYN-ATLAS-MERIDIAN-034
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-035,SYN-ATLAS-MERIDIAN-035
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,True,1,SYN-PERSON-ATLAS-MERIDIAN-036,SYN-ATLAS-MERIDIAN-036
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,False,0,,SYN-ATLAS-MERIDIAN-037
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,False,0,,SYN-ATLAS-MERIDIAN-038
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,False,0,,SYN-ATLAS-MERIDIAN-039
175000,"{""atlas-meridian"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,atlas-meridian,atlas-meridian,False,0,,SYN-ATLAS-MERIDIAN-040
155000,"{""advisory"":""1""}",True,False,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-001,SYN-ADVISORY-001
155000,"{""advisory"":""1""}",True,False,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-002,SYN-ADVISORY-002
155000,"{""advisory"":""1""}",True,False,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-003,SYN-ADVISORY-003
155000,"{""advisory"":""1""}",True,False,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-004,SYN-ADVISORY-004
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-005,SYN-ADVISORY-005
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-006,SYN-ADVISORY-006
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-007,SYN-ADVISORY-007
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-008,SYN-ADVISORY-008
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-009,SYN-ADVISORY-009
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-010,SYN-ADVISORY-010
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-011,SYN-ADVISORY-011
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-012,SYN-ADVISORY-012
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-013,SYN-ADVISORY-013
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-014,SYN-ADVISORY-014
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-015,SYN-ADVISORY-015
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-016,SYN-ADVISORY-016
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-017,SYN-ADVISORY-017
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-018,SYN-ADVISORY-018
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-019,SYN-ADVISORY-019
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-020,SYN-ADVISORY-020
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-021,SYN-ADVISORY-021
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-022,SYN-ADVISORY-022
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-023,SYN-ADVISORY-023
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-024,SYN-ADVISORY-024
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-025,SYN-ADVISORY-025
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-026,SYN-ADVISORY-026
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-027,SYN-ADVISORY-027
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-028,SYN-ADVISORY-028
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-029,SYN-ADVISORY-029
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-030,SYN-ADVISORY-030
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-031,SYN-ADVISORY-031
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,True,1,SYN-PERSON-ADVISORY-032,SYN-ADVISORY-032
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,False,0,,SYN-ADVISORY-033
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,False,0,,SYN-ADVISORY-034
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,False,0,,SYN-ADVISORY-035
155000,"{""advisory"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,advisory,advisory,False,0,,SYN-ADVISORY-036
150000,"{""advisory"":""0.2"",""willow"":""0.8""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-001,SYN-WILLOW-001
150000,"{""advisory"":""0.2"",""willow"":""0.8""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-002,SYN-WILLOW-002
150000,"{""willow"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-003,SYN-WILLOW-003
150000,"{""willow"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-004,SYN-WILLOW-004
150000,"{""willow"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-005,SYN-WILLOW-005
150000,"{""willow"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,willow,willow,True,1,SYN-PERSON-WILLOW-006,SYN-WILLOW-006
