journal_id,entity,year,month,segment,account,account_name,debit_usd,credit_usd,signed_usd,description,source_id,cash_flow,period_role,record_origin,fact_state,as_of_cutoff,effective_period_end,available_at
ARU_GROUP-2026-00241,ARU_GROUP,2026,4,ARU,5900,Shared service allocation / recovery,0,27467,-27467,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00242,ARU_GROUP,2026,4,WAREHOUSE,5000,Payroll and employer burden,89490,0,89490,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00242,ARU_GROUP,2026,4,WAREHOUSE,2000,Trade payables,0,89490,-89490,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00243,ARU_GROUP,2026,4,WAREHOUSE,5100,External operating cost,169727,0,169727,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00243,ARU_GROUP,2026,4,WAREHOUSE,2000,Trade payables,0,169727,-169727,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00244,ARU_GROUP,2026,4,WAREHOUSE,5900,Shared service allocation / recovery,24033,0,24033,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00244,ARU_GROUP,2026,4,WAREHOUSE,2100,Operating accruals,0,24033,-24033,Shared services allocated,ALLOC-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00245,ARU_GROUP,2026,4,ARU,2100,Operating accruals,24033,0,24033,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00245,ARU_GROUP,2026,4,ARU,5900,Shared service allocation / recovery,0,24033,-24033,Shared services recovered,ALLOC-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00246,ARU_GROUP,2026,4,ARU,5000,Payroll and employer burden,139814,0,139814,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00246,ARU_GROUP,2026,4,ARU,2000,Trade payables,0,139814,-139814,2026 loaded payroll under source cost index and unchanged census,PAYROLL-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00247,ARU_GROUP,2026,4,ARU,5100,External operating cost,47303,0,47303,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00247,ARU_GROUP,2026,4,ARU,2000,Trade payables,0,47303,-47303,External suppliers under source cost index,OPEX-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00248,ARU_GROUP,2026,4,ARU,1200,Inventory cash cost,4500,0,4500,Forecast working capital purchases,WC26-inventory,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00248,ARU_GROUP,2026,4,ARU,2000,Trade payables,0,4500,-4500,Forecast working capital purchases,WC26-inventory,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00249,ARU_GROUP,2026,4,ARU,1300,Prepaids,1750,0,1750,Forecast working capital purchases,WC26-prepaids,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00249,ARU_GROUP,2026,4,ARU,2000,Trade payables,0,1750,-1750,Forecast working capital purchases,WC26-prepaids,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00250,ARU_GROUP,2026,4,ARU,2000,Trade payables,2500,0,2500,Operating accrual growth,WC26-ACCRUAL,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00250,ARU_GROUP,2026,4,ARU,2100,Operating accruals,0,2500,-2500,Operating accrual growth,WC26-ACCRUAL,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00251,ARU_GROUP,2026,4,ARU,1100,"External receivables, net of allowance",0,3422986,-3422986,External invoice collections,AR26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00251,ARU_GROUP,2026,4,ARU,1000,Cash,3422986,0,3422986,External invoice collections,AR26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00252,ARU_GROUP,2026,4,ARU,2000,Trade payables,2760084,0,2760084,Payroll/supplier settlement,AP26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00252,ARU_GROUP,2026,4,ARU,1000,Cash,0,2760084,-2760084,Payroll/supplier settlement,AP26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00253,ARU_GROUP,2026,4,ARU,5700,Retention and seller consulting,41096,0,41096,Retention compensation accrued by service days,RETENTION-POOL,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00253,ARU_GROUP,2026,4,ARU,2110,Retention compensation payable,0,41096,-41096,Retention compensation accrued by service days,RETENTION-POOL,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00254,ARU_GROUP,2026,4,ARU,5700,Retention and seller consulting,24725,0,24725,"Seller knowledge-transfer consulting, no operating authority",TOLMAN-CONSULTING,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00254,ARU_GROUP,2026,4,ARU,1000,Cash,0,24725,-24725,"Seller knowledge-transfer consulting, no operating authority",TOLMAN-CONSULTING,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00255,ARU_GROUP,2026,4,ARU,5400,Interest and financing fees,133908,0,133908,Term/lease interest and undrawn revolver fee,DEBT26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00255,ARU_GROUP,2026,4,ARU,1000,Cash,0,133908,-133908,Term/lease interest and undrawn revolver fee,DEBT26,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00256,ARU_GROUP,2026,4,ARU,5400,Interest and financing fees,5000,0,5000,Debt issuance cost amortization,DEBT26-ISSUANCE,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00256,ARU_GROUP,2026,4,ARU,1700,"Debt issuance cost, contra term debt",0,5000,-5000,Debt issuance cost amortization,DEBT26-ISSUANCE,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00257,ARU_GROUP,2026,4,ARU,2400,Term debt face value,375000,0,375000,Acquisition debt principal due seventh of quarter,DEBT26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00257,ARU_GROUP,2026,4,ARU,1000,Cash,0,375000,-375000,Acquisition debt principal due seventh of quarter,DEBT26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00258,ARU_GROUP,2026,4,ARU,2600,Finance lease obligation,41096,0,41096,Finance lease principal,LEASE26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00258,ARU_GROUP,2026,4,ARU,1000,Cash,0,41096,-41096,Finance lease principal,LEASE26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00259,ARU_GROUP,2026,4,ARU,3000,Contributed equity,0,2150000,-2150000,Parent equity for catch-up and Phase 1 infrastructure,CAPITAL-FUNDING,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00259,ARU_GROUP,2026,4,ARU,1000,Cash,2150000,0,2150000,Parent equity for catch-up and Phase 1 infrastructure,CAPITAL-FUNDING,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00260,ARU_GROUP,2026,4,ARU,1400,PPE gross,2425000,0,2425000,Sustaining/catch-up/Phase 1 capital additions,CAPEX26,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00260,ARU_GROUP,2026,4,ARU,1000,Cash,0,2425000,-2425000,Sustaining/catch-up/Phase 1 capital additions,CAPEX26,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00261,ARU_GROUP,2026,4,ARU,5300,Depreciation in earnings,191700,0,191700,PPE depreciation and completed program assets,FIXED26,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00261,ARU_GROUP,2026,4,ARU,1490,Accumulated PPE depreciation,0,191700,-191700,PPE depreciation and completed program assets,FIXED26,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00262,ARU_GROUP,2026,4,ARU,5300,Depreciation in earnings,41096,0,41096,Retained finance lease ROU depreciation,LEASE26,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00262,ARU_GROUP,2026,4,ARU,1590,Accumulated finance lease ROU depreciation,0,41096,-41096,Retained finance lease ROU depreciation,LEASE26,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00264,ARU_GROUP,2026,4,ARU,5501,Deferred income tax expense,18055,0,18055,Deferred tax on section 197 goodwill tax/book basis difference,TAX26-DEFERRED,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00264,ARU_GROUP,2026,4,ARU,2250,Deferred tax liability on tax goodwill amortization,0,18055,-18055,Deferred tax on section 197 goodwill tax/book basis difference,TAX26-DEFERRED,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00265,ARU_GROUP,2026,4,ARU,1801,Deferred tax asset on interim modeled tax loss,0,39851,-39851,Interim modeled tax-loss asset supported by positive annual forecast,TAX26-INTERIM-LOSS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00265,ARU_GROUP,2026,4,ARU,5501,Deferred income tax expense,39851,0,39851,Interim modeled tax-loss asset supported by positive annual forecast,TAX26-INTERIM-LOSS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00267,ARU_GROUP,2026,4,ARU,3000,Contributed equity,0,7211,-7211,Additional parent liquidity equity to preserve cash floor,LIQUIDITY26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00267,ARU_GROUP,2026,4,ARU,1000,Cash,7211,0,7211,Additional parent liquidity equity to preserve cash floor,LIQUIDITY26,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-04-30,2026-09-05
ARU_GROUP-2026-00268,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",298945,0,298945,External customer invoice under source price and volume indices,BST-2025-001,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00268,ARU_GROUP,2026,5,BST,4000,External revenue,0,298945,-298945,External customer invoice under source price and volume indices,BST-2025-001,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00269,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",129115,0,129115,External customer invoice under source price and volume indices,BST-2025-006,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00269,ARU_GROUP,2026,5,BST,4000,External revenue,0,129115,-129115,External customer invoice under source price and volume indices,BST-2025-006,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00270,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",223856,0,223856,External customer invoice under source price and volume indices,BST-2025-002,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00270,ARU_GROUP,2026,5,BST,4000,External revenue,0,223856,-223856,External customer invoice under source price and volume indices,BST-2025-002,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00271,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",100130,0,100130,External customer invoice under source price and volume indices,BST-2025-007,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00271,ARU_GROUP,2026,5,BST,4000,External revenue,0,100130,-100130,External customer invoice under source price and volume indices,BST-2025-007,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00272,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",115175,0,115175,External customer invoice under source price and volume indices,BST-2025-004,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00272,ARU_GROUP,2026,5,BST,4000,External revenue,0,115175,-115175,External customer invoice under source price and volume indices,BST-2025-004,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00273,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",58650,0,58650,External customer invoice under source price and volume indices,BST-2025-008,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00273,ARU_GROUP,2026,5,BST,4000,External revenue,0,58650,-58650,External customer invoice under source price and volume indices,BST-2025-008,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00274,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",136451,0,136451,External customer invoice under source price and volume indices,BST-2025-003,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00274,ARU_GROUP,2026,5,BST,4000,External revenue,0,136451,-136451,External customer invoice under source price and volume indices,BST-2025-003,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00275,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",72182,0,72182,External customer invoice under source price and volume indices,BST-2025-009,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00275,ARU_GROUP,2026,5,BST,4000,External revenue,0,72182,-72182,External customer invoice under source price and volume indices,BST-2025-009,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00276,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",66470,0,66470,External customer invoice under source price and volume indices,BST-2025-010,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00276,ARU_GROUP,2026,5,BST,4000,External revenue,0,66470,-66470,External customer invoice under source price and volume indices,BST-2025-010,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00277,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",36448,0,36448,External customer invoice under source price and volume indices,BST-2025-011,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00277,ARU_GROUP,2026,5,BST,4000,External revenue,0,36448,-36448,External customer invoice under source price and volume indices,BST-2025-011,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00278,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",110295,0,110295,External customer invoice under source price and volume indices,BST-2025-012,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00278,ARU_GROUP,2026,5,BST,4000,External revenue,0,110295,-110295,External customer invoice under source price and volume indices,BST-2025-012,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00279,ARU_GROUP,2026,5,BST,1100,"External receivables, net of allowance",69451,0,69451,External customer invoice under source price and volume indices,BST-2025-013,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00279,ARU_GROUP,2026,5,BST,4000,External revenue,0,69451,-69451,External customer invoice under source price and volume indices,BST-2025-013,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00280,ARU_GROUP,2026,5,TERMINALS,1100,"External receivables, net of allowance",123471,0,123471,External customer invoice under source price and volume indices,TRM-2025-001,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00280,ARU_GROUP,2026,5,TERMINALS,4000,External revenue,0,123471,-123471,External customer invoice under source price and volume indices,TRM-2025-001,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00281,ARU_GROUP,2026,5,TERMINALS,1100,"External receivables, net of allowance",120054,0,120054,External customer invoice under source price and volume indices,TRM-2025-002,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00281,ARU_GROUP,2026,5,TERMINALS,4000,External revenue,0,120054,-120054,External customer invoice under source price and volume indices,TRM-2025-002,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00282,ARU_GROUP,2026,5,TERMINALS,1100,"External receivables, net of allowance",165495,0,165495,External customer invoice under source price and volume indices,TRM-2025-003,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
ARU_GROUP-2026-00282,ARU_GROUP,2026,5,TERMINALS,4000,External revenue,0,165495,-165495,External customer invoice under source price and volume indices,TRM-2025-003,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-05-31,2026-09-05
