scenario,year,month,contract_id,customer_id,segment,source_id,revenue_usd,segment_revenue_volume_factor,canceled_customer,price_index,renewal_price_multiplier,available_at,record_origin,fact_state,period_role,effective_period_end
base,2027,4,BST-2025-003,ARU-C-003,BST,SALE-base-202704-BST-2025-003,127768,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,BST-2025-009,ARU-C-009,BST,SALE-base-202704-BST-2025-009,66982,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,BST-2025-010,ARU-C-010,BST,SALE-base-202704-BST-2025-010,62309,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,BST-2025-011,ARU-C-011,BST,SALE-base-202704-BST-2025-011,33810,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,BST-2025-012,ARU-C-012,BST,SALE-base-202704-BST-2025-012,102689,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,BST-2025-013,ARU-C-013,BST,SALE-base-202704-BST-2025-013,65370,1.0208333333333333,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-001,ARU-C-001,TERMINALS,SALE-base-202704-TRM-2025-001,113628,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-002,ARU-C-002,TERMINALS,SALE-base-202704-TRM-2025-002,110459,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-003,ARU-C-003,TERMINALS,SALE-base-202704-TRM-2025-003,152278,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-014,ARU-C-014,TERMINALS,SALE-base-202704-TRM-2025-014,152066,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-015,ARU-C-015,TERMINALS,SALE-base-202704-TRM-2025-015,149954,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-016,ARU-C-016,TERMINALS,SALE-base-202704-TRM-2025-016,145308,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-017,ARU-C-017,TERMINALS,SALE-base-202704-TRM-2025-017,139394,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRM-2025-018,ARU-C-018,TERMINALS,SALE-base-202704-TRM-2025-018,135170,1.015009842519685,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRK-2025-004,ARU-C-004,TRUCKING,SALE-base-202704-TRK-2025-004,121441,1.015,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRK-2025-019,ARU-C-019,TRUCKING,SALE-base-202704-TRK-2025-019,137281,1.015,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRK-2025-020,ARU-C-020,TRUCKING,SALE-base-202704-TRK-2025-020,132001,1.015,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRK-2025-021,ARU-C-021,TRUCKING,SALE-base-202704-TRK-2025-021,125137,1.015,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,TRK-2025-022,ARU-C-022,TRUCKING,SALE-base-202704-TRK-2025-022,118272,1.015,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,WHS-2025-005,ARU-C-005,WAREHOUSE,SALE-base-202704-WHS-2025-005,205284,1.0149822695035462,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,WHS-2025-023,ARU-C-023,WAREHOUSE,SALE-base-202704-WHS-2025-023,108978,1.0149822695035462,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,WHS-2025-024,ARU-C-024,WAREHOUSE,SALE-base-202704-WHS-2025-024,101375,1.0149822695035462,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,4,WHS-2025-025,ARU-C-025,WAREHOUSE,SALE-base-202704-WHS-2025-025,91237,1.0149822695035462,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-04-30
base,2027,5,BST-2025-001,ARU-C-001,BST,SALE-base-202705-BST-2025-001,310947,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-006,ARU-C-006,BST,SALE-base-202705-BST-2025-006,134298,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-002,ARU-C-002,BST,SALE-base-202705-BST-2025-002,232844,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-007,ARU-C-007,BST,SALE-base-202705-BST-2025-007,104150,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-004,ARU-C-004,BST,SALE-base-202705-BST-2025-004,119799,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-008,ARU-C-008,BST,SALE-base-202705-BST-2025-008,61005,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-003,ARU-C-003,BST,SALE-base-202705-BST-2025-003,141929,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-009,ARU-C-009,BST,SALE-base-202705-BST-2025-009,75080,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-010,ARU-C-010,BST,SALE-base-202705-BST-2025-010,69139,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-011,ARU-C-011,BST,SALE-base-202705-BST-2025-011,37911,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-012,ARU-C-012,BST,SALE-base-202705-BST-2025-012,114723,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,BST-2025-013,ARU-C-013,BST,SALE-base-202705-BST-2025-013,72239,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-001,ARU-C-001,TERMINALS,SALE-base-202705-TRM-2025-001,127830,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-002,ARU-C-002,TERMINALS,SALE-base-202705-TRM-2025-002,124292,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-003,ARU-C-003,TERMINALS,SALE-base-202705-TRM-2025-003,171338,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-014,ARU-C-014,TERMINALS,SALE-base-202705-TRM-2025-014,171074,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-015,ARU-C-015,TERMINALS,SALE-base-202705-TRM-2025-015,168698,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-016,ARU-C-016,TERMINALS,SALE-base-202705-TRM-2025-016,163470,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-017,ARU-C-017,TERMINALS,SALE-base-202705-TRM-2025-017,156818,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRM-2025-018,ARU-C-018,TERMINALS,SALE-base-202705-TRM-2025-018,152065,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRK-2025-004,ARU-C-004,TRUCKING,SALE-base-202705-TRK-2025-004,136299,1.0155555555555555,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRK-2025-019,ARU-C-019,TRUCKING,SALE-base-202705-TRK-2025-019,154789,1.0155555555555555,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRK-2025-020,ARU-C-020,TRUCKING,SALE-base-202705-TRK-2025-020,148450,1.0155555555555555,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRK-2025-021,ARU-C-021,TRUCKING,SALE-base-202705-TRK-2025-021,141054,1.0155555555555555,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,TRK-2025-022,ARU-C-022,TRUCKING,SALE-base-202705-TRK-2025-022,133130,1.0155555555555555,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,WHS-2025-005,ARU-C-005,WAREHOUSE,SALE-base-202705-WHS-2025-005,230960,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,WHS-2025-023,ARU-C-023,WAREHOUSE,SALE-base-202705-WHS-2025-023,122609,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,WHS-2025-024,ARU-C-024,WAREHOUSE,SALE-base-202705-WHS-2025-024,114054,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,5,WHS-2025-025,ARU-C-025,WAREHOUSE,SALE-base-202705-WHS-2025-025,102649,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-05-31
base,2027,6,BST-2025-001,ARU-C-001,BST,SALE-base-202706-BST-2025-001,310947,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-006,ARU-C-006,BST,SALE-base-202706-BST-2025-006,134298,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-002,ARU-C-002,BST,SALE-base-202706-BST-2025-002,232844,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-007,ARU-C-007,BST,SALE-base-202706-BST-2025-007,104150,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-004,ARU-C-004,BST,SALE-base-202706-BST-2025-004,119799,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-008,ARU-C-008,BST,SALE-base-202706-BST-2025-008,61005,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-003,ARU-C-003,BST,SALE-base-202706-BST-2025-003,141929,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-009,ARU-C-009,BST,SALE-base-202706-BST-2025-009,75080,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-010,ARU-C-010,BST,SALE-base-202706-BST-2025-010,69139,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-011,ARU-C-011,BST,SALE-base-202706-BST-2025-011,37911,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-012,ARU-C-012,BST,SALE-base-202706-BST-2025-012,114723,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,BST-2025-013,ARU-C-013,BST,SALE-base-202706-BST-2025-013,72239,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-001,ARU-C-001,TERMINALS,SALE-base-202706-TRM-2025-001,127830,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-002,ARU-C-002,TERMINALS,SALE-base-202706-TRM-2025-002,124292,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-003,ARU-C-003,TERMINALS,SALE-base-202706-TRM-2025-003,171338,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-014,ARU-C-014,TERMINALS,SALE-base-202706-TRM-2025-014,171074,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-015,ARU-C-015,TERMINALS,SALE-base-202706-TRM-2025-015,168698,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-016,ARU-C-016,TERMINALS,SALE-base-202706-TRM-2025-016,163470,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-017,ARU-C-017,TERMINALS,SALE-base-202706-TRM-2025-017,156818,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRM-2025-018,ARU-C-018,TERMINALS,SALE-base-202706-TRM-2025-018,152065,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRK-2025-004,ARU-C-004,TRUCKING,SALE-base-202706-TRK-2025-004,136200,1.0148148148148148,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRK-2025-019,ARU-C-019,TRUCKING,SALE-base-202706-TRK-2025-019,154677,1.0148148148148148,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRK-2025-020,ARU-C-020,TRUCKING,SALE-base-202706-TRK-2025-020,148342,1.0148148148148148,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRK-2025-021,ARU-C-021,TRUCKING,SALE-base-202706-TRK-2025-021,140951,1.0148148148148148,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,TRK-2025-022,ARU-C-022,TRUCKING,SALE-base-202706-TRK-2025-022,133032,1.0148148148148148,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,WHS-2025-005,ARU-C-005,WAREHOUSE,SALE-base-202706-WHS-2025-005,230960,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,WHS-2025-023,ARU-C-023,WAREHOUSE,SALE-base-202706-WHS-2025-023,122609,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,WHS-2025-024,ARU-C-024,WAREHOUSE,SALE-base-202706-WHS-2025-024,114054,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,6,WHS-2025-025,ARU-C-025,WAREHOUSE,SALE-base-202706-WHS-2025-025,102649,1.0150512214342002,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-06-30
base,2027,7,BST-2025-001,ARU-C-001,BST,SALE-base-202707-BST-2025-001,310947,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-006,ARU-C-006,BST,SALE-base-202707-BST-2025-006,132840,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-002,ARU-C-002,BST,SALE-base-202707-BST-2025-002,230775,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-007,ARU-C-007,BST,SALE-base-202707-BST-2025-007,104150,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-004,ARU-C-004,BST,SALE-base-202707-BST-2025-004,119799,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-008,ARU-C-008,BST,SALE-base-202707-BST-2025-008,59678,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-003,ARU-C-003,BST,SALE-base-202707-BST-2025-003,141929,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-009,ARU-C-009,BST,SALE-base-202707-BST-2025-009,73038,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-010,ARU-C-010,BST,SALE-base-202707-BST-2025-010,69139,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-011,ARU-C-011,BST,SALE-base-202707-BST-2025-011,36532,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-012,ARU-C-012,BST,SALE-base-202707-BST-2025-012,112988,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,BST-2025-013,ARU-C-013,BST,SALE-base-202707-BST-2025-013,72239,1.019753086419753,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
base,2027,7,TRM-2025-001,ARU-C-001,TERMINALS,SALE-base-202707-TRM-2025-001,127830,1.0150043744531934,False,1.0404,1,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-07-31
