accrual_month,amount_usd,due_date,due_month,payable_id,remaining_usd,scenario,source_id,unit
4,9000.0000,2027-05-31,5,AP-base-4-WIL-VIBRATION,0.0000,base,base-04-COST-WIL-VIBRATION,willow
4,7000.0000,2027-05-31,5,AP-base-4-WIL-RF-FIELD,0.0000,base,base-04-COST-WIL-RF-FIELD,willow
4,18000.0000,2027-05-31,5,AP-base-4-WIL-CHEMISTRY,0.0000,base,base-04-COST-WIL-CHEMISTRY,willow
4,4500.0000,2027-05-31,5,AP-base-4-WIL-INTERFACE,0.0000,base,base-04-COST-WIL-INTERFACE,willow
4,8580.0000,2027-05-31,5,AP-base-4-PROCESS-STREAM17-base-04,0.0000,base,base-04-COST-PROCESS-STREAM17-base-04,project-cradle
4,18500.0000,2027-05-31,5,AP-base-4-PROCESS-DEMOTTE-base-04,0.0000,base,base-04-COST-PROCESS-DEMOTTE-base-04,project-cradle
4,3979.8000,2027-05-31,5,AP-base-4-FREIGHT-STREAM17-base-03,0.0000,base,base-04-COST-FREIGHT-STREAM17-base-03,project-cradle
5,113000.0000,2027-06-30,6,AP-base-5-ESS-FACILITY-VENDORS,0.0000,base,base-05-COST-ESS-FACILITY-VENDORS,corporate
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-001,0.0000,base,base-05-COST-HOSTING-FF-001,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-002,0.0000,base,base-05-COST-HOSTING-FF-002,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-003,0.0000,base,base-05-COST-HOSTING-FF-003,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-004,0.0000,base,base-05-COST-HOSTING-FF-004,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-005,0.0000,base,base-05-COST-HOSTING-FF-005,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-006,0.0000,base,base-05-COST-HOSTING-FF-006,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-007,0.0000,base,base-05-COST-HOSTING-FF-007,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-008,0.0000,base,base-05-COST-HOSTING-FF-008,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-009,0.0000,base,base-05-COST-HOSTING-FF-009,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-010,0.0000,base,base-05-COST-HOSTING-FF-010,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-011,0.0000,base,base-05-COST-HOSTING-FF-011,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-012,0.0000,base,base-05-COST-HOSTING-FF-012,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-013,0.0000,base,base-05-COST-HOSTING-FF-013,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-014,0.0000,base,base-05-COST-HOSTING-FF-014,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-015,0.0000,base,base-05-COST-HOSTING-FF-015,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-016,0.0000,base,base-05-COST-HOSTING-FF-016,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-017,0.0000,base,base-05-COST-HOSTING-FF-017,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-018,0.0000,base,base-05-COST-HOSTING-FF-018,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-019,0.0000,base,base-05-COST-HOSTING-FF-019,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-020,0.0000,base,base-05-COST-HOSTING-FF-020,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-021,0.0000,base,base-05-COST-HOSTING-FF-021,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-022,0.0000,base,base-05-COST-HOSTING-FF-022,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-023,0.0000,base,base-05-COST-HOSTING-FF-023,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-024,0.0000,base,base-05-COST-HOSTING-FF-024,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-025,0.0000,base,base-05-COST-HOSTING-FF-025,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-026,0.0000,base,base-05-COST-HOSTING-FF-026,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-027,0.0000,base,base-05-COST-HOSTING-FF-027,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-028,0.0000,base,base-05-COST-HOSTING-FF-028,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-029,0.0000,base,base-05-COST-HOSTING-FF-029,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-030,0.0000,base,base-05-COST-HOSTING-FF-030,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-031,0.0000,base,base-05-COST-HOSTING-FF-031,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-032,0.0000,base,base-05-COST-HOSTING-FF-032,foundry-field
5,2400.0000,2027-06-30,6,AP-base-5-HOSTING-FF-033,0.0000,base,base-05-COST-HOSTING-FF-033,foundry-field
5,3000.0000,2027-06-30,6,AP-base-5-HOSTING-FF-034,0.0000,base,base-05-COST-HOSTING-FF-034,foundry-field
5,3600.0000,2027-06-30,6,AP-base-5-HOSTING-FF-035,0.0000,base,base-05-COST-HOSTING-FF-035,foundry-field
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-FF-036,0.0000,base,base-05-COST-HOSTING-FF-036,foundry-field
5,1400.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-001,0.0000,base,base-05-COST-HOSTING-ATL-LIC-001,atlas-meridian
5,1600.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-002,0.0000,base,base-05-COST-HOSTING-ATL-LIC-002,atlas-meridian
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-003,0.0000,base,base-05-COST-HOSTING-ATL-LIC-003,atlas-meridian
5,1200.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-004,0.0000,base,base-05-COST-HOSTING-ATL-LIC-004,atlas-meridian
5,1400.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-005,0.0000,base,base-05-COST-HOSTING-ATL-LIC-005,atlas-meridian
5,1400.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-013,0.0000,base,base-05-COST-HOSTING-ATL-LIC-013,atlas-meridian
5,1600.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-014,0.0000,base,base-05-COST-HOSTING-ATL-LIC-014,atlas-meridian
5,1800.0000,2027-06-30,6,AP-base-5-HOSTING-ATL-LIC-015,0.0000,base,base-05-COST-HOSTING-ATL-LIC-015,atlas-meridian
5,2940.0000,2027-06-30,6,AP-base-5-TRAVEL-ADV-2027-07-scope-and-diagnosis,0.0000,base,base-05-COST-TRAVEL-ADV-2027-07-scope-and-diagnosis,advisory
5,3360.0000,2027-06-30,6,AP-base-5-TRAVEL-ADV-2027-08-scope-and-diagnosis,0.0000,base,base-05-COST-TRAVEL-ADV-2027-08-scope-and-diagnosis,advisory
5,9832.5000,2027-06-30,6,AP-base-5-COMPUTE-ATL-2027-02-accepted-transfer,0.0000,base,base-05-COST-COMPUTE-ATL-2027-02-accepted-transfer,atlas-meridian
5,8550.0000,2027-06-30,6,AP-base-5-COMPUTE-ATL-2027-04-evaluated-workflow,0.0000,base,base-05-COST-COMPUTE-ATL-2027-04-evaluated-workflow,atlas-meridian
5,9000.0000,2027-06-30,6,AP-base-5-WIL-VIBRATION,0.0000,base,base-05-COST-WIL-VIBRATION,willow
5,7000.0000,2027-06-30,6,AP-base-5-WIL-RF-FIELD,0.0000,base,base-05-COST-WIL-RF-FIELD,willow
5,18000.0000,2027-06-30,6,AP-base-5-WIL-CHEMISTRY,0.0000,base,base-05-COST-WIL-CHEMISTRY,willow
5,4500.0000,2027-06-30,6,AP-base-5-WIL-INTERFACE,0.0000,base,base-05-COST-WIL-INTERFACE,willow
5,8580.0000,2027-06-30,6,AP-base-5-PROCESS-STREAM17-base-05,0.0000,base,base-05-COST-PROCESS-STREAM17-base-05,project-cradle
5,18500.0000,2027-06-30,6,AP-base-5-PROCESS-DEMOTTE-base-05,0.0000,base,base-05-COST-PROCESS-DEMOTTE-base-05,project-cradle
5,3979.8000,2027-06-30,6,AP-base-5-FREIGHT-STREAM17-base-04,0.0000,base,base-05-COST-FREIGHT-STREAM17-base-04,project-cradle
6,113000.0000,2027-07-31,7,AP-base-6-ESS-FACILITY-VENDORS,0.0000,base,base-06-COST-ESS-FACILITY-VENDORS,corporate
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-001,0.0000,base,base-06-COST-HOSTING-FF-001,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-002,0.0000,base,base-06-COST-HOSTING-FF-002,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-003,0.0000,base,base-06-COST-HOSTING-FF-003,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-004,0.0000,base,base-06-COST-HOSTING-FF-004,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-005,0.0000,base,base-06-COST-HOSTING-FF-005,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-006,0.0000,base,base-06-COST-HOSTING-FF-006,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-007,0.0000,base,base-06-COST-HOSTING-FF-007,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-008,0.0000,base,base-06-COST-HOSTING-FF-008,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-009,0.0000,base,base-06-COST-HOSTING-FF-009,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-010,0.0000,base,base-06-COST-HOSTING-FF-010,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-011,0.0000,base,base-06-COST-HOSTING-FF-011,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-012,0.0000,base,base-06-COST-HOSTING-FF-012,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-013,0.0000,base,base-06-COST-HOSTING-FF-013,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-014,0.0000,base,base-06-COST-HOSTING-FF-014,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-015,0.0000,base,base-06-COST-HOSTING-FF-015,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-016,0.0000,base,base-06-COST-HOSTING-FF-016,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-017,0.0000,base,base-06-COST-HOSTING-FF-017,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-018,0.0000,base,base-06-COST-HOSTING-FF-018,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-019,0.0000,base,base-06-COST-HOSTING-FF-019,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-020,0.0000,base,base-06-COST-HOSTING-FF-020,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-021,0.0000,base,base-06-COST-HOSTING-FF-021,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-022,0.0000,base,base-06-COST-HOSTING-FF-022,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-023,0.0000,base,base-06-COST-HOSTING-FF-023,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-024,0.0000,base,base-06-COST-HOSTING-FF-024,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-025,0.0000,base,base-06-COST-HOSTING-FF-025,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-026,0.0000,base,base-06-COST-HOSTING-FF-026,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-027,0.0000,base,base-06-COST-HOSTING-FF-027,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-028,0.0000,base,base-06-COST-HOSTING-FF-028,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-029,0.0000,base,base-06-COST-HOSTING-FF-029,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-030,0.0000,base,base-06-COST-HOSTING-FF-030,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-031,0.0000,base,base-06-COST-HOSTING-FF-031,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-032,0.0000,base,base-06-COST-HOSTING-FF-032,foundry-field
6,2400.0000,2027-07-31,7,AP-base-6-HOSTING-FF-033,0.0000,base,base-06-COST-HOSTING-FF-033,foundry-field
6,3000.0000,2027-07-31,7,AP-base-6-HOSTING-FF-034,0.0000,base,base-06-COST-HOSTING-FF-034,foundry-field
6,3600.0000,2027-07-31,7,AP-base-6-HOSTING-FF-035,0.0000,base,base-06-COST-HOSTING-FF-035,foundry-field
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-FF-036,0.0000,base,base-06-COST-HOSTING-FF-036,foundry-field
6,1400.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-001,0.0000,base,base-06-COST-HOSTING-ATL-LIC-001,atlas-meridian
6,1600.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-002,0.0000,base,base-06-COST-HOSTING-ATL-LIC-002,atlas-meridian
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-003,0.0000,base,base-06-COST-HOSTING-ATL-LIC-003,atlas-meridian
6,1200.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-004,0.0000,base,base-06-COST-HOSTING-ATL-LIC-004,atlas-meridian
6,1400.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-005,0.0000,base,base-06-COST-HOSTING-ATL-LIC-005,atlas-meridian
6,1400.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-013,0.0000,base,base-06-COST-HOSTING-ATL-LIC-013,atlas-meridian
6,1600.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-014,0.0000,base,base-06-COST-HOSTING-ATL-LIC-014,atlas-meridian
6,1800.0000,2027-07-31,7,AP-base-6-HOSTING-ATL-LIC-015,0.0000,base,base-06-COST-HOSTING-ATL-LIC-015,atlas-meridian
6,5880.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-03-workflow-acceptance,0.0000,base,base-06-COST-TRAVEL-ADV-2027-03-workflow-acceptance,advisory
6,2940.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-03-transfer-and-handover,0.0000,base,base-06-COST-TRAVEL-ADV-2027-03-transfer-and-handover,advisory
6,5880.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-07-workflow-acceptance,0.0000,base,base-06-COST-TRAVEL-ADV-2027-07-workflow-acceptance,advisory
6,7728.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-08-workflow-acceptance,0.0000,base,base-06-COST-TRAVEL-ADV-2027-08-workflow-acceptance,advisory
6,2100.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-09-scope-and-diagnosis,0.0000,base,base-06-COST-TRAVEL-ADV-2027-09-scope-and-diagnosis,advisory
6,2520.0000,2027-07-31,7,AP-base-6-TRAVEL-ADV-2027-10-scope-and-diagnosis,0.0000,base,base-06-COST-TRAVEL-ADV-2027-10-scope-and-diagnosis,advisory
6,8550.0000,2027-07-31,7,AP-base-6-COMPUTE-ATL-2027-03-accepted-transfer,0.0000,base,base-06-COST-COMPUTE-ATL-2027-03-accepted-transfer,atlas-meridian
6,8550.0000,2027-07-31,7,AP-base-6-COMPUTE-ATL-2027-05-evaluated-workflow,0.0000,base,base-06-COST-COMPUTE-ATL-2027-05-evaluated-workflow,atlas-meridian
6,9000.0000,2027-07-31,7,AP-base-6-WIL-VIBRATION,0.0000,base,base-06-COST-WIL-VIBRATION,willow
6,7000.0000,2027-07-31,7,AP-base-6-WIL-RF-FIELD,0.0000,base,base-06-COST-WIL-RF-FIELD,willow
6,18000.0000,2027-07-31,7,AP-base-6-WIL-CHEMISTRY,0.0000,base,base-06-COST-WIL-CHEMISTRY,willow
6,8580.0000,2027-07-31,7,AP-base-6-PROCESS-STREAM17-base-06,0.0000,base,base-06-COST-PROCESS-STREAM17-base-06,project-cradle
6,18500.0000,2027-07-31,7,AP-base-6-PROCESS-DEMOTTE-base-06,0.0000,base,base-06-COST-PROCESS-DEMOTTE-base-06,project-cradle
6,3979.8000,2027-07-31,7,AP-base-6-FREIGHT-STREAM17-base-05,0.0000,base,base-06-COST-FREIGHT-STREAM17-base-05,project-cradle
7,113000.0000,2027-08-31,8,AP-base-7-ESS-FACILITY-VENDORS,0.0000,base,base-07-COST-ESS-FACILITY-VENDORS,corporate
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-001,0.0000,base,base-07-COST-HOSTING-FF-001,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-002,0.0000,base,base-07-COST-HOSTING-FF-002,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-003,0.0000,base,base-07-COST-HOSTING-FF-003,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-004,0.0000,base,base-07-COST-HOSTING-FF-004,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-005,0.0000,base,base-07-COST-HOSTING-FF-005,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-006,0.0000,base,base-07-COST-HOSTING-FF-006,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-007,0.0000,base,base-07-COST-HOSTING-FF-007,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-008,0.0000,base,base-07-COST-HOSTING-FF-008,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-009,0.0000,base,base-07-COST-HOSTING-FF-009,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-010,0.0000,base,base-07-COST-HOSTING-FF-010,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-011,0.0000,base,base-07-COST-HOSTING-FF-011,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-012,0.0000,base,base-07-COST-HOSTING-FF-012,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-013,0.0000,base,base-07-COST-HOSTING-FF-013,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-014,0.0000,base,base-07-COST-HOSTING-FF-014,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-015,0.0000,base,base-07-COST-HOSTING-FF-015,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-016,0.0000,base,base-07-COST-HOSTING-FF-016,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-017,0.0000,base,base-07-COST-HOSTING-FF-017,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-018,0.0000,base,base-07-COST-HOSTING-FF-018,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-019,0.0000,base,base-07-COST-HOSTING-FF-019,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-020,0.0000,base,base-07-COST-HOSTING-FF-020,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-021,0.0000,base,base-07-COST-HOSTING-FF-021,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-022,0.0000,base,base-07-COST-HOSTING-FF-022,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-023,0.0000,base,base-07-COST-HOSTING-FF-023,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-024,0.0000,base,base-07-COST-HOSTING-FF-024,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-025,0.0000,base,base-07-COST-HOSTING-FF-025,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-026,0.0000,base,base-07-COST-HOSTING-FF-026,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-027,0.0000,base,base-07-COST-HOSTING-FF-027,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-028,0.0000,base,base-07-COST-HOSTING-FF-028,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-029,0.0000,base,base-07-COST-HOSTING-FF-029,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-030,0.0000,base,base-07-COST-HOSTING-FF-030,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-031,0.0000,base,base-07-COST-HOSTING-FF-031,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-032,0.0000,base,base-07-COST-HOSTING-FF-032,foundry-field
7,2400.0000,2027-08-31,8,AP-base-7-HOSTING-FF-033,0.0000,base,base-07-COST-HOSTING-FF-033,foundry-field
7,3000.0000,2027-08-31,8,AP-base-7-HOSTING-FF-034,0.0000,base,base-07-COST-HOSTING-FF-034,foundry-field
7,3600.0000,2027-08-31,8,AP-base-7-HOSTING-FF-035,0.0000,base,base-07-COST-HOSTING-FF-035,foundry-field
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-FF-036,0.0000,base,base-07-COST-HOSTING-FF-036,foundry-field
7,1400.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-001,0.0000,base,base-07-COST-HOSTING-ATL-LIC-001,atlas-meridian
7,1600.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-002,0.0000,base,base-07-COST-HOSTING-ATL-LIC-002,atlas-meridian
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-003,0.0000,base,base-07-COST-HOSTING-ATL-LIC-003,atlas-meridian
7,1200.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-004,0.0000,base,base-07-COST-HOSTING-ATL-LIC-004,atlas-meridian
7,1400.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-005,0.0000,base,base-07-COST-HOSTING-ATL-LIC-005,atlas-meridian
7,1600.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-006,0.0000,base,base-07-COST-HOSTING-ATL-LIC-006,atlas-meridian
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-007,0.0000,base,base-07-COST-HOSTING-ATL-LIC-007,atlas-meridian
7,1400.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-013,0.0000,base,base-07-COST-HOSTING-ATL-LIC-013,atlas-meridian
7,1600.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-014,0.0000,base,base-07-COST-HOSTING-ATL-LIC-014,atlas-meridian
7,1800.0000,2027-08-31,8,AP-base-7-HOSTING-ATL-LIC-015,0.0000,base,base-07-COST-HOSTING-ATL-LIC-015,atlas-meridian
7,6720.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-04-workflow-acceptance,0.0000,base,base-07-COST-TRAVEL-ADV-2027-04-workflow-acceptance,advisory
7,3360.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-04-transfer-and-handover,0.0000,base,base-07-COST-TRAVEL-ADV-2027-04-transfer-and-handover,advisory
7,2940.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-07-transfer-and-handover,0.0000,base,base-07-COST-TRAVEL-ADV-2027-07-transfer-and-handover,advisory
7,3360.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-08-transfer-and-handover,0.0000,base,base-07-COST-TRAVEL-ADV-2027-08-transfer-and-handover,advisory
7,4200.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-09-workflow-acceptance,0.0000,base,base-07-COST-TRAVEL-ADV-2027-09-workflow-acceptance,advisory
7,5040.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-10-workflow-acceptance,0.0000,base,base-07-COST-TRAVEL-ADV-2027-10-workflow-acceptance,advisory
7,2940.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-11-scope-and-diagnosis,0.0000,base,base-07-COST-TRAVEL-ADV-2027-11-scope-and-diagnosis,advisory
7,3360.0000,2027-08-31,8,AP-base-7-TRAVEL-ADV-2027-12-scope-and-diagnosis,0.0000,base,base-07-COST-TRAVEL-ADV-2027-12-scope-and-diagnosis,advisory
7,8550.0000,2027-08-31,8,AP-base-7-COMPUTE-ATL-2027-04-accepted-transfer,0.0000,base,base-07-COST-COMPUTE-ATL-2027-04-accepted-transfer,atlas-meridian
7,8550.0000,2027-08-31,8,AP-base-7-COMPUTE-ATL-2027-06-evaluated-workflow,0.0000,base,base-07-COST-COMPUTE-ATL-2027-06-evaluated-workflow,atlas-meridian
7,9000.0000,2027-08-31,8,AP-base-7-WIL-VIBRATION,0.0000,base,base-07-COST-WIL-VIBRATION,willow
7,18000.0000,2027-08-31,8,AP-base-7-WIL-CHEMISTRY,0.0000,base,base-07-COST-WIL-CHEMISTRY,willow
7,8000.0000,2027-08-31,8,AP-base-7-WIL-RF-RETEST-2027,0.0000,base,base-07-COST-WIL-RF-RETEST-2027,willow
7,8580.0000,2027-08-31,8,AP-base-7-PROCESS-STREAM17-base-07,0.0000,base,base-07-COST-PROCESS-STREAM17-base-07,project-cradle
7,18500.0000,2027-08-31,8,AP-base-7-PROCESS-DEMOTTE-base-07,0.0000,base,base-07-COST-PROCESS-DEMOTTE-base-07,project-cradle
7,3979.8000,2027-08-31,8,AP-base-7-FREIGHT-STREAM17-base-06,0.0000,base,base-07-COST-FREIGHT-STREAM17-base-06,project-cradle
8,113000.0000,2027-09-30,9,AP-base-8-ESS-FACILITY-VENDORS,0.0000,base,base-08-COST-ESS-FACILITY-VENDORS,corporate
8,2400.0000,2027-09-30,9,AP-base-8-HOSTING-FF-001,0.0000,base,base-08-COST-HOSTING-FF-001,foundry-field
8,3000.0000,2027-09-30,9,AP-base-8-HOSTING-FF-002,0.0000,base,base-08-COST-HOSTING-FF-002,foundry-field
8,3600.0000,2027-09-30,9,AP-base-8-HOSTING-FF-003,0.0000,base,base-08-COST-HOSTING-FF-003,foundry-field
8,1800.0000,2027-09-30,9,AP-base-8-HOSTING-FF-004,0.0000,base,base-08-COST-HOSTING-FF-004,foundry-field
8,2400.0000,2027-09-30,9,AP-base-8-HOSTING-FF-005,0.0000,base,base-08-COST-HOSTING-FF-005,foundry-field
8,3000.0000,2027-09-30,9,AP-base-8-HOSTING-FF-006,0.0000,base,base-08-COST-HOSTING-FF-006,foundry-field
8,3600.0000,2027-09-30,9,AP-base-8-HOSTING-FF-007,0.0000,base,base-08-COST-HOSTING-FF-007,foundry-field
8,1800.0000,2027-09-30,9,AP-base-8-HOSTING-FF-008,0.0000,base,base-08-COST-HOSTING-FF-008,foundry-field
